,GCC_O0,GCC_O1,GCC_O2,GCC_O3,LLVM_O0,LLVM_O1,LLVM_O2,LLVM_O3
3011,22,14,14,14,18,9,9,9
3012,27,17,17,17,20,12,11,11
3013,35,14,14,14,33,10,10,10
3014,70,20,20,17,55,12,12,12
3015,35,22,22,22,30,13,12,12
3016,73,36,32,32,70,12,12,12
3017,30,11,11,11,24,10,10,10
3018,25,16,16,15,22,10,10,10
3019,52,28,27,27,48,21,21,21
3020,31,24,24,24,30,20,18,18
3021,45,13,13,13,38,10,10,10
3022,25,13,11,11,20,10,10,10
3023,33,13,13,13,32,12,12,12
3024,58,23,13,13,55,10,10,10
3025,23,12,10,10,18,10,10,10
3026,52,21,19,19,40,11,11,11
3027,28,17,17,17,22,16,15,15
3028,50,35,24,24,47,30,30,30
3029,31,14,14,14,28,14,11,11
3030,34,21,21,21,28,17,16,16
3031,14,11,11,11,13,10,10,10
3032,24,21,21,21,19,16,16,16
3033,39,24,21,18,29,18,16,16
3034,45,19,12,12,41,11,11,11
3035,34,14,14,14,33,12,12,12
3036,20,14,14,14,17,9,9,9
3037,33,23,21,21,25,17,17,17
3038,32,16,16,16,29,11,11,11
3039,34,10,10,10,28,10,10,10
3040,31,15,15,15,25,12,12,12
3041,86,38,35,35,77,16,15,15
3042,36,20,20,20,35,13,12,12
3043,25,10,9,9,22,9,9,9
3044,59,26,21,19,47,14,12,12
3045,41,15,15,14,38,9,9,9
3046,39,20,20,17,36,13,13,13
3047,22,14,11,11,21,10,10,10
3048,64,40,34,34,53,24,22,22
3049,41,10,10,10,40,10,10,10
3050,30,13,10,10,19,10,10,10
3051,56,41,40,40,53,32,30,30
3052,48,33,27,27,47,20,15,15
3053,37,17,13,13,36,10,10,10
3054,38,22,21,21,37,13,13,13
3055,51,26,23,23,44,16,15,15
3056,24,12,12,12,21,9,9,9
3057,25,14,11,10,21,11,10,10
3058,27,20,20,20,24,20,16,16
3059,24,16,16,16,20,10,10,10
3060,34,24,23,23,25,14,12,12
3061,20,17,16,16,19,10,10,10
3062,30,14,14,14,28,10,10,10
3063,58,10,10,10,30,9,9,9
3064,32,18,16,16,21,10,10,10
3065,19,12,9,9,16,9,9,9
3066,27,20,20,20,23,15,14,14
3067,74,17,16,16,52,9,9,9
3068,36,20,20,20,33,9,9,9
3069,30,16,15,15,19,12,11,11
3070,44,36,30,30,43,13,10,10
3071,29,18,12,11,26,9,9,9
3072,21,12,12,12,18,9,9,9
3073,45,33,32,32,40,9,9,9
3074,37,14,14,14,32,10,10,10
3075,27,11,10,10,21,10,10,10
3076,40,20,20,20,35,14,13,13
3077,40,17,17,17,30,12,12,12
3078,60,29,28,28,56,13,13,13
3079,42,25,24,24,40,15,14,13
3080,21,14,10,10,20,10,10,10
3081,28,18,17,17,25,13,11,11
3082,34,11,11,11,33,11,11,11
3083,21,15,15,15,18,9,9,9
3084,23,17,17,17,20,12,12,12
3085,39,12,12,12,38,13,10,10
3086,37,11,11,11,36,10,10,10
3087,51,29,25,25,37,13,10,10
3088,54,19,19,19,45,15,15,15
3089,33,19,19,18,29,14,13,13
3090,53,20,20,20,42,11,9,9
3091,25,16,16,16,18,11,10,10
3092,25,18,18,18,24,14,13,13
3093,27,20,10,10,26,10,10,10
3094,40,26,13,13,33,10,10,10
3095,67,32,32,32,58,27,26,26
3096,37,26,25,25,34,12,11,11
3097,77,13,13,13,71,10,10,10
3098,24,15,11,11,21,12,10,9
3099,41,32,32,32,38,18,15,15
3100,30,16,17,17,24,10,10,10
3101,23,16,16,16,22,17,17,17
3102,44,13,11,11,35,10,10,10
3103,54,30,29,29,51,26,24,24
3104,26,15,14,14,23,9,9,9
3105,23,13,13,13,16,12,12,12
3106,35,31,31,31,32,19,12,12
3107,59,30,29,29,47,23,21,21
3108,31,25,22,22,29,24,24,24
3109,33,17,14,13,27,11,10,10
3110,30,20,20,19,27,14,9,9
3111,44,20,18,18,37,11,10,10
3112,27,21,21,21,24,13,12,12
3113,29,16,13,12,27,12,12,12
3114,57,13,11,11,42,10,10,10
3115,77,40,39,39,67,25,22,22
3116,54,27,23,23,50,14,13,13
3117,37,27,25,25,36,17,17,17
3118,33,11,11,11,31,11,11,11
3119,51,13,13,13,45,9,9,9
3120,35,24,24,24,32,11,11,11
3121,24,14,13,13,21,11,11,10
3122,36,11,11,11,26,10,10,10
3123,42,19,11,11,33,9,9,9
3124,38,31,30,30,36,27,21,21
3125,43,33,29,28,42,20,18,18
3126,39,11,11,11,36,10,10,10
3127,42,25,11,11,39,9,9,9
3128,30,17,16,16,27,13,13,13
3129,38,24,22,22,34,16,16,16
3130,30,25,23,23,27,16,14,14
3131,39,9,9,9,25,9,9,9
3132,27,12,12,12,24,9,9,9
3133,40,24,18,18,38,12,12,12
3134,59,30,24,24,58,17,15,15
3135,27,22,22,22,20,13,13,13
3136,52,37,30,30,49,26,17,17
3137,60,28,25,25,53,18,18,18
3138,52,39,38,38,49,24,23,23
3139,54,37,34,34,53,30,28,28
3140,33,23,23,23,26,15,10,10
3141,51,18,17,17,45,13,11,11
3142,42,11,11,11,30,10,9,9
3143,62,44,37,36,53,29,26,26
3144,27,18,16,16,19,16,15,15
3145,15,13,13,13,14,12,12,12
3146,41,32,31,31,38,27,22,22
3147,36,9,9,9,19,9,9,9
3148,22,18,13,13,21,10,10,10
3149,38,17,17,17,36,12,10,10
3150,30,24,22,22,27,10,10,10
3151,42,30,26,26,41,16,14,14
3152,23,13,13,13,18,11,11,11
3153,32,22,20,20,31,17,16,16
3154,21,15,15,15,19,10,10,10
3155,29,18,15,15,25,12,11,11
3156,48,28,28,28,45,21,17,17
3157,78,11,10,10,36,10,10,10
3158,65,28,24,23,53,18,16,16
3159,34,14,14,14,29,14,11,11
3160,36,29,13,13,32,10,10,10
3161,57,19,16,16,40,14,9,9
3162,27,18,18,17,24,16,15,15
3163,22,18,17,17,21,17,17,17
3164,66,11,9,9,41,9,9,9
3165,41,11,10,10,27,10,10,10
3166,34,24,11,11,29,9,9,9
3167,38,13,9,9,35,9,9,9
3168,18,14,14,14,17,10,10,10
3169,32,25,24,24,29,20,21,21
3170,30,24,24,23,21,14,13,13
3171,60,33,30,30,45,18,16,16
3172,27,21,19,19,19,17,13,13
3173,60,16,16,14,50,14,9,9
3174,27,15,15,14,25,12,12,13
3175,39,24,19,19,37,13,13,13
3176,28,14,14,14,25,11,10,10
3177,25,18,18,18,22,12,12,12
3178,40,22,13,13,39,13,13,13
3179,44,13,10,10,38,10,10,10
3180,43,28,10,10,42,10,10,10
3181,33,18,17,17,30,15,14,14
3182,43,28,26,26,40,19,19,19
3183,46,30,30,30,41,17,14,14
3184,59,12,12,12,46,10,10,10
3185,27,17,17,17,25,18,15,14
3186,44,28,27,27,42,24,18,18
3187,30,20,20,20,21,16,16,16
3188,39,26,24,24,30,20,20,20
3189,33,20,18,18,26,14,12,12
3190,35,19,19,19,27,10,10,10
3191,27,19,19,13,24,10,10,10
3192,39,17,17,17,30,9,9,9
3193,20,14,14,14,17,9,9,9
3194,55,12,11,11,47,10,10,10
3195,30,12,10,10,27,10,10,10
3196,19,12,11,11,16,18,18,18
3197,59,37,35,35,57,32,26,26
3198,26,19,19,19,23,15,12,12
3199,70,23,13,13,59,9,9,9
3200,71,19,18,18,49,10,10,10
3201,43,20,18,18,36,11,11,11
3202,58,17,17,17,42,14,14,14
3203,36,26,26,26,29,21,21,21
3204,49,37,20,20,45,10,9,9
3205,39,24,10,10,38,10,10,10
3206,35,13,12,12,32,9,9,9
3207,56,23,23,22,49,11,10,10
3208,73,31,30,30,68,11,11,11
3209,32,13,13,13,31,10,10,10
3210,27,16,15,15,24,12,12,12
3211,54,24,22,22,46,10,9,9
3212,37,14,14,14,24,9,9,9
3213,33,16,11,11,30,9,9,9
3214,54,30,9,9,47,9,9,9
3215,59,14,12,11,40,11,11,11
3216,45,31,29,29,36,24,22,22
3217,28,13,13,13,19,9,9,9
3218,44,26,26,26,38,13,11,11
3219,58,31,30,30,46,21,22,22
3220,56,31,24,23,53,22,22,22
3221,41,27,27,27,38,21,16,16
3222,51,43,40,40,44,18,14,14
3223,40,15,15,15,36,14,12,12
3224,55,10,10,10,25,9,9,9
3225,30,22,22,21,27,20,20,20
3226,19,13,13,13,16,9,9,9
3227,36,24,23,23,33,16,15,15
3228,27,18,18,18,17,13,13,13
3229,73,12,12,9,68,15,9,9
3230,38,32,13,12,37,10,10,10
3231,59,42,40,40,52,24,21,21
3232,41,34,30,30,38,34,32,32
3233,25,14,14,14,24,10,10,10
3234,30,25,25,25,23,14,14,14
3235,34,19,16,16,30,11,11,11
3236,72,11,10,10,56,10,10,10
3237,23,19,19,19,20,9,9,9
3238,52,32,24,24,44,21,18,18
3239,46,26,25,25,44,16,14,14
3240,60,38,38,38,56,26,25,25
3241,40,14,13,13,37,9,9,9
3242,58,11,11,11,52,12,10,10
3243,45,11,11,11,39,9,9,9
3244,39,16,15,15,38,14,14,14
3245,33,16,16,16,22,12,10,10
3246,20,13,13,13,17,11,11,11
3247,30,12,12,11,24,10,10,10
3248,27,18,15,15,24,11,10,10
3249,27,18,18,18,25,12,10,10
3250,36,16,16,16,35,10,10,10
3251,28,16,16,16,23,12,12,12
3252,27,20,20,20,23,13,10,10
3253,25,15,15,15,22,9,9,9
3254,32,19,14,14,31,10,10,10
3255,53,18,17,17,42,9,9,9
3256,42,23,21,20,28,9,9,9
3257,75,39,38,38,73,15,13,13
3258,59,47,46,46,49,32,32,32
3259,44,20,19,19,41,11,11,11
3260,53,10,9,9,47,9,9,9
3261,60,30,30,27,49,19,14,14
3262,31,23,23,23,30,17,17,17
3263,41,17,17,17,38,13,13,13
3264,23,15,15,15,22,12,12,12
3265,43,34,34,34,42,28,24,24
3266,53,26,24,24,52,21,20,20
3267,21,18,18,18,20,10,10,10
3268,72,24,20,19,54,13,10,10
3269,40,21,20,20,26,12,11,11
3270,53,38,37,37,45,17,14,14
3271,19,14,13,13,16,15,15,15
3272,66,34,33,33,63,15,15,15
3273,40,9,9,9,37,9,9,9
3274,61,16,16,16,50,18,12,13
3275,32,10,10,9,17,10,9,9
3276,33,15,13,12,32,11,11,11
3277,26,15,14,14,22,9,9,9
3278,27,12,12,12,19,12,11,11
3279,54,12,10,10,47,10,10,10
3280,51,38,37,37,43,25,23,23
3281,30,16,11,11,27,10,10,10
3282,34,26,26,26,31,9,9,9
3283,30,20,16,16,21,11,11,11
3284,49,35,35,35,48,24,22,22
3285,64,13,10,10,33,10,10,10
3286,29,17,17,17,25,13,12,12
3287,53,26,9,9,37,9,9,9
3288,46,19,17,17,39,10,10,10
3289,42,30,30,30,38,18,12,12
3290,44,14,14,11,43,10,10,10
3291,34,19,17,17,31,15,13,13
3292,36,12,12,12,23,12,11,11
3293,21,14,14,11,18,10,10,10
3294,35,21,19,19,32,10,9,9
3295,42,29,27,26,41,14,13,13
3296,33,18,9,9,30,9,9,9
3297,32,26,25,25,29,9,9,9
3298,34,15,15,14,33,10,10,10
3299,35,19,18,18,31,14,14,14
3300,48,38,31,31,47,21,20,20
3301,36,34,33,33,35,28,21,21
3302,20,16,16,16,19,13,13,12
3303,64,30,26,26,49,14,13,13
3304,31,13,13,13,21,10,10,10
3305,31,11,10,10,23,10,10,10
3306,29,10,10,10,26,10,10,10
3307,27,25,23,23,26,11,11,11
3308,29,20,18,13,25,14,13,13
3309,28,10,9,9,21,9,9,9
3310,58,35,33,33,44,14,10,10
3311,40,27,26,26,33,20,20,20
3312,22,12,12,12,19,9,9,9
3313,27,18,17,17,21,14,12,12
3314,54,18,15,15,38,15,11,11
3315,61,23,22,20,37,14,9,9
3316,27,14,13,13,22,11,9,9
3317,23,15,15,15,20,10,10,10
3318,54,11,10,10,34,10,10,10
3319,55,10,9,9,36,9,9,9
3320,64,25,22,21,58,18,15,15
3321,81,18,15,13,53,10,10,10
3322,26,19,19,19,22,17,17,17
3323,31,20,23,23,28,16,16,16
3324,62,29,22,19,61,14,14,14
3325,45,19,9,9,37,9,9,9
3326,28,22,22,22,25,11,11,11
3327,19,11,9,9,15,9,9,9
3328,43,23,17,13,40,9,9,9
3329,23,15,15,15,20,13,13,13
3330,32,10,10,10,22,11,9,9
3331,27,14,13,13,26,13,10,10
3332,54,22,16,16,47,10,10,10
3333,39,18,17,17,35,12,12,12
3334,54,37,32,32,51,16,15,15
3335,29,22,19,19,28,10,10,10
3336,67,40,38,38,59,18,14,14
3337,57,18,15,15,47,9,9,9
3338,28,10,10,10,27,10,10,10
3339,29,16,9,9,26,9,9,9
3340,47,28,17,17,46,11,11,11
3341,23,15,15,15,20,11,11,11
3342,53,26,9,9,50,9,9,9
3343,35,15,15,15,31,15,11,12
3344,24,15,11,11,21,10,10,10
3345,50,10,10,10,37,10,10,10
3346,29,21,21,21,25,14,13,13
3347,47,18,17,17,44,9,9,9
3348,34,10,9,9,23,9,9,9
3349,24,14,14,14,21,9,9,9
3350,42,31,27,27,39,16,15,15
3351,26,14,14,14,20,13,13,13
3352,35,16,16,16,26,14,14,14
3353,48,24,24,23,43,13,12,12
3354,69,44,35,35,61,25,22,22
3355,36,9,9,9,24,9,9,9
3356,27,17,14,14,25,14,12,12
3357,30,20,18,18,29,16,16,16
3358,38,11,11,10,25,10,9,9
3359,31,22,18,18,24,13,13,13
3360,56,24,23,23,46,10,10,10
3361,32,29,28,28,31,15,13,13
3362,31,11,11,11,26,10,10,10
3363,22,14,11,11,17,9,9,9
3364,42,26,26,26,34,9,9,9
3365,46,17,15,15,43,11,11,11
3366,27,14,13,13,23,10,10,10
3367,48,13,13,10,29,12,9,9
3368,42,33,30,30,35,20,15,15
3369,32,19,19,19,29,16,15,15
3370,31,20,9,9,26,9,9,9
3371,70,17,17,17,50,13,11,11
3372,27,18,18,18,24,13,9,9
3373,22,10,9,9,19,9,9,9
3374,52,19,18,17,40,14,10,10
3375,28,10,10,10,19,9,9,9
3376,24,16,14,14,21,9,9,9
3377,30,15,14,14,19,13,12,12
3378,63,43,39,38,61,22,20,20
3379,29,22,22,22,20,13,13,13
3380,42,14,10,10,41,10,10,10
3381,42,30,27,27,36,13,13,13
3382,72,42,42,38,66,29,28,28
3383,20,11,11,10,17,10,10,10
3384,35,29,28,28,32,13,13,13
3385,23,15,15,15,19,10,10,10
3386,50,32,30,26,45,17,17,17
3387,32,27,25,25,31,19,17,14
3388,37,13,12,12,21,10,10,10
3389,57,10,10,10,28,12,9,9
3390,32,23,23,23,31,17,16,16
3391,23,12,9,9,20,9,9,9
3392,37,29,22,22,36,15,15,15
3393,44,25,25,25,35,15,15,15
3394,38,17,15,15,27,15,14,14
3395,33,10,10,10,32,10,10,10
3396,35,11,11,11,20,10,10,10
3397,32,16,15,15,23,19,10,10
3398,35,16,16,16,31,9,9,9
3399,44,15,15,15,43,14,14,14
3400,60,16,15,15,57,10,10,10
3401,55,33,28,26,54,20,16,16
3402,43,37,10,10,42,10,10,10
3403,40,15,14,13,30,13,11,11
3404,72,41,36,36,60,29,27,27
3405,55,20,20,20,49,10,10,10
3406,22,15,15,15,20,10,10,10
3407,32,12,11,11,26,9,9,9
3408,18,13,13,13,15,14,14,14
3409,31,22,23,23,30,20,20,20
3410,50,13,13,13,32,10,10,10
3411,21,10,10,10,18,9,9,9
3412,47,27,27,27,44,17,15,15
3413,48,32,32,32,41,18,16,16
3414,64,24,22,22,55,14,14,14
3415,43,28,28,28,40,16,12,12
3416,22,13,13,13,20,12,12,12
3417,40,21,21,20,36,17,17,17
3418,21,12,9,9,18,9,9,9
3419,47,29,27,27,38,22,21,21
3420,29,13,13,13,24,10,10,10
3421,45,25,20,20,41,13,12,12
3422,31,19,16,15,27,15,14,14
3423,22,16,16,16,21,14,14,14
3424,67,33,24,24,56,13,13,13
3425,24,18,17,17,23,13,13,13
3426,20,16,15,15,19,14,14,14
3427,33,10,10,10,26,10,10,10
3428,40,11,9,9,31,9,9,9
3429,43,22,19,19,37,19,15,15
3430,58,23,19,19,48,13,13,13
3431,42,27,24,24,41,19,18,18
3432,30,20,17,17,18,13,13,13
3433,45,33,33,33,38,21,20,20
3434,43,25,24,22,38,14,14,14
3435,42,30,28,28,35,17,16,16
3436,24,12,12,12,19,10,10,10
3437,23,17,17,17,20,15,15,15
3438,35,29,27,27,34,13,11,11
3439,36,15,15,15,29,9,9,9
3440,31,22,21,21,24,13,13,13
3441,54,11,11,9,23,12,10,10
3442,26,18,18,18,23,9,9,9
3443,35,22,17,17,32,12,11,11
3444,24,14,13,13,23,10,10,10
3445,50,20,19,16,41,15,9,9
3446,27,12,11,11,24,10,10,10
3447,45,23,18,18,31,13,10,10
3448,34,21,21,21,28,13,10,10
3449,61,35,25,25,50,18,17,17
3450,36,14,14,14,32,13,12,12
3451,35,23,10,10,34,10,10,10
3452,38,12,12,11,33,13,10,10
3453,71,18,17,15,56,15,10,10
3454,52,27,27,25,51,14,13,13
3455,42,31,27,27,40,20,19,19
3456,49,33,14,14,46,10,10,10
3457,19,18,18,18,18,11,11,11
3458,24,22,14,11,23,10,10,10
3459,57,34,30,30,55,21,19,19
3460,48,19,17,16,40,10,10,10
3461,21,16,11,11,20,10,10,10
3462,46,31,30,30,40,15,15,19
3463,75,32,31,30,62,25,23,22
3464,40,15,15,15,37,10,10,10
3465,62,37,30,30,61,20,15,15
3466,40,12,11,11,38,11,11,11
3467,55,33,15,15,54,11,11,11
3468,50,10,10,10,47,10,10,10
3469,70,34,30,30,68,21,18,18
3470,36,22,19,19,35,14,14,14
3471,26,9,9,9,23,9,9,9
3472,47,39,30,30,44,25,21,21
3473,34,19,18,18,25,12,11,11
3474,42,20,12,12,41,10,10,10
3475,37,26,9,9,32,9,9,9
3476,24,13,13,13,21,9,9,9
3477,32,22,20,20,29,10,10,10
3478,22,16,16,16,17,14,11,11
3479,28,19,18,17,23,12,10,10
3480,32,23,9,9,29,9,9,9
3481,45,10,10,10,38,10,10,10
3482,31,22,22,22,26,14,14,14
3483,26,15,15,15,21,14,14,14
3484,60,51,24,24,59,13,12,12
3485,24,17,17,17,18,12,10,10
3486,43,19,19,17,40,10,9,9
3487,44,17,14,14,35,10,10,10
3488,34,20,18,18,27,10,10,10
3489,48,9,9,9,45,9,9,9
3490,30,18,17,17,26,17,16,16
3491,37,17,16,16,36,11,10,10
3492,49,30,30,30,44,15,13,13
3493,41,27,22,22,38,16,14,14
3494,41,21,20,20,30,14,13,13
3495,89,39,9,9,81,9,9,9
3496,39,27,22,22,36,16,15,15
3497,54,36,35,35,47,24,18,18
3498,32,17,16,16,29,12,12,12
3499,74,16,16,13,58,12,12,12
3500,48,38,23,23,47,21,17,17
3501,33,14,14,14,32,16,16,16
3502,27,14,13,13,26,12,10,10
3503,24,20,20,20,23,17,14,14
3504,26,21,19,19,25,18,18,18
3505,50,30,26,26,47,11,11,11
3506,17,12,9,9,14,9,9,9
3507,25,17,17,17,23,12,12,12
3508,43,12,12,12,28,13,11,11
3509,24,19,18,18,23,19,17,17
3510,61,15,15,15,31,13,13,13
3511,26,18,18,18,20,16,16,16
3512,49,35,32,32,39,15,14,14
3513,50,18,18,18,38,11,11,11
3514,59,23,22,22,40,14,10,10
3515,21,18,16,13,19,10,10,10
3516,32,18,10,10,31,10,10,10
3517,48,30,27,27,45,17,14,14
3518,30,20,15,15,29,12,11,11
3519,36,16,13,13,35,10,10,10
3520,36,26,25,25,31,17,16,16
3521,39,13,13,11,21,11,11,11
3522,56,26,26,26,38,12,10,10
3523,46,17,17,17,43,9,9,9
3524,24,11,11,11,18,12,10,10
3525,21,16,16,16,18,12,12,12
3526,28,14,10,10,27,10,10,10
3527,32,18,18,18,24,13,13,13
3528,27,11,11,11,24,10,9,9
3529,26,14,14,14,23,11,10,10
3530,28,15,14,14,17,9,9,9
3531,70,34,29,29,57,15,14,14
3532,20,16,16,16,19,14,13,13
3533,66,50,40,40,57,28,27,27
3534,59,9,9,9,30,9,9,9
3535,26,14,12,12,23,9,9,9
3536,67,29,28,28,61,18,14,14
3537,45,37,36,36,44,25,21,21
3538,48,26,22,22,47,14,14,14
3539,42,33,10,10,41,10,10,10
3540,41,30,26,26,33,18,16,16
3541,61,15,15,14,45,12,12,12
3542,19,12,12,12,18,11,11,11
3543,40,18,18,17,32,15,11,11
3544,50,12,12,11,38,10,10,10
3545,59,35,15,15,49,12,12,12
3546,66,23,23,23,61,14,14,14
3547,30,21,18,18,20,14,13,13
3548,25,11,11,11,18,9,9,9
3549,28,12,12,12,25,9,9,9
3550,36,17,15,15,27,12,12,12
3551,32,11,11,11,22,10,10,10
3552,39,25,24,24,38,13,10,10
3553,69,43,39,39,56,31,31,31
3554,61,41,36,36,53,18,17,17
3555,32,11,11,11,30,12,10,11
3556,59,29,25,25,49,17,13,13
3557,43,36,25,25,42,17,17,17
3558,35,14,14,14,33,12,10,10
3559,43,27,24,24,38,17,17,17
3560,33,24,24,24,30,12,12,12
3561,54,12,12,12,51,10,10,10
3562,35,14,14,13,26,12,9,9
3563,41,10,9,9,34,11,11,11
3564,26,14,13,13,21,13,13,13
3565,26,23,23,23,25,19,18,18
3566,23,16,15,15,22,10,10,10
3567,36,18,16,16,28,10,10,10
3568,42,29,14,13,39,11,11,11
3569,34,18,14,13,33,12,12,12
3570,25,14,14,14,18,9,9,9
3571,48,24,24,24,38,17,15,15
3572,67,14,14,12,49,10,10,10
3573,22,10,9,9,18,9,9,9
3574,39,25,20,20,38,11,11,11
3575,59,38,38,36,56,13,12,12
3576,51,32,10,10,50,10,10,10
3577,23,19,19,19,20,10,10,10
3578,35,26,24,24,30,19,18,18
3579,32,17,17,17,25,11,11,11
3580,34,10,10,10,33,10,10,10
3581,44,33,31,31,43,17,13,13
3582,35,27,26,26,32,18,17,17
3583,19,11,10,10,16,9,9,9
3584,32,19,18,18,29,12,11,11
3585,38,23,22,22,35,9,9,9
3586,29,10,10,10,26,10,10,10
3587,49,31,26,26,45,9,9,9
3588,73,18,18,15,48,15,10,10
3589,54,18,18,18,47,12,10,10
3590,30,25,11,11,29,10,10,10
3591,55,37,30,30,53,16,15,15
3592,34,23,22,22,31,10,10,10
3593,49,27,25,25,43,21,20,20
3594,61,14,13,13,41,9,9,9
3595,36,21,19,19,33,10,10,10
3596,21,12,12,12,16,9,9,9
3597,21,15,13,13,18,11,9,9
3598,63,16,13,10,54,13,9,9
3599,64,10,10,10,43,9,9,9
3600,51,31,29,29,44,20,19,19
3601,45,37,34,34,41,22,22,22
3602,46,28,21,21,42,15,15,15
3603,28,11,11,11,22,10,10,10
3604,39,27,27,27,33,15,13,13
3605,61,26,26,26,51,21,18,18
3606,39,23,22,22,34,16,15,15
3607,49,27,21,21,43,12,11,11
3608,25,19,12,12,23,10,10,10
3609,77,15,15,15,70,13,13,13
3610,42,26,26,26,38,23,21,21
3611,66,32,18,18,53,9,9,9
3612,49,14,14,14,46,11,11,11
3613,52,12,10,10,37,10,10,10
3614,45,27,27,27,34,13,13,13
3615,33,11,11,11,23,9,9,9
3616,38,18,17,17,34,12,12,12
3617,32,18,18,16,29,9,9,9
3618,23,11,11,11,22,10,10,10
3619,27,20,13,13,23,12,12,12
3620,41,19,18,18,35,13,13,13
3621,62,27,23,22,49,26,19,19
3622,66,23,21,21,47,17,17,17
3623,33,22,22,22,26,20,20,20
3624,17,11,9,9,14,9,9,9
3625,20,12,12,12,17,9,9,9
3626,41,25,24,24,32,14,14,14
3627,34,28,28,28,30,26,29,29
3628,53,32,31,30,50,24,23,23
3629,26,20,19,19,25,18,15,15
3630,29,15,13,13,27,10,10,10
3631,79,43,36,36,78,21,18,18
3632,41,26,22,22,38,16,15,15
3633,29,14,14,14,24,11,11,11
3634,18,13,13,13,15,10,10,10
3635,39,21,18,18,35,12,11,11
3636,38,25,24,24,26,18,18,18
3637,33,15,15,15,27,20,19,16
3638,36,19,15,15,30,13,12,12
3639,39,20,16,15,38,12,12,12
3640,40,32,32,32,33,22,17,17
3641,38,26,25,25,34,16,16,16
3642,23,19,10,10,22,10,10,10
3643,62,28,28,28,52,15,10,10
3644,36,16,14,14,33,10,10,10
3645,33,24,23,23,30,17,15,15
3646,61,12,12,11,58,10,10,10
3647,19,13,13,13,18,10,10,10
3648,51,9,9,9,40,9,9,9
3649,58,41,39,39,54,18,14,14
3650,35,31,31,31,34,16,11,11
3651,30,21,21,21,29,14,13,13
3652,37,20,19,19,34,12,12,12
3653,28,17,17,15,25,9,9,9
3654,30,14,14,14,19,12,12,12
3655,60,40,35,34,58,25,22,22
3656,22,19,17,17,21,11,10,10
3657,29,20,16,16,28,12,11,11
3658,25,16,16,16,24,14,12,12
3659,28,18,14,14,22,13,13,13
3660,36,28,28,28,26,18,17,17
3661,26,18,18,18,23,9,9,9
3662,38,10,10,10,27,11,10,10
3663,64,24,9,9,50,14,13,13
3664,76,23,14,14,69,10,10,10
3665,39,10,10,10,36,9,9,9
3666,21,14,14,14,18,12,12,12
3667,48,11,11,11,30,10,10,10
3668,36,20,19,19,26,13,13,13
3669,34,22,18,18,28,13,12,12
3670,29,17,17,17,26,13,13,13
3671,55,30,28,28,47,18,14,14
3672,48,26,26,25,40,18,16,12
3673,28,21,19,19,27,12,11,11
3674,28,16,16,16,22,12,12,12
3675,38,17,17,17,35,12,12,12
3676,32,16,13,10,21,11,11,11
3677,30,16,11,11,27,9,9,9
3678,55,18,18,18,48,14,14,14
3679,36,14,14,14,26,11,11,11
3680,68,28,28,27,53,21,32,32
3681,62,35,34,34,55,23,23,23
3682,63,42,39,39,60,25,21,21
3683,58,43,42,42,54,26,22,22
3684,55,11,11,11,51,11,11,11
3685,53,24,22,22,39,12,11,11
3686,72,41,40,40,57,23,20,20
3687,34,15,15,15,23,11,11,11
3688,20,14,14,14,16,13,9,9
3689,25,19,15,15,24,10,10,10
3690,31,20,17,17,22,15,13,12
3691,50,34,30,30,38,12,12,12
3692,28,23,14,14,25,9,9,9
3693,47,31,30,30,40,23,20,20
3694,12,11,11,11,11,10,10,10
3695,27,20,17,13,24,12,11,11
3696,36,24,18,18,35,14,14,13
3697,46,24,21,21,43,18,16,16
3698,30,19,15,15,20,11,11,11
3699,63,20,17,17,55,13,13,13
3700,31,22,21,21,30,19,19,19
3701,77,21,20,20,66,11,11,11
3702,27,18,18,18,20,14,11,11
3703,32,17,17,15,28,13,13,13
3704,23,16,16,14,20,9,9,9
3705,32,19,19,19,29,18,18,18
3706,30,21,18,18,27,15,15,15
3707,67,42,34,34,64,19,19,19
3708,29,13,13,12,24,14,11,11
3709,57,42,41,41,53,15,15,15
3710,81,18,18,18,75,12,12,12
3711,35,19,17,17,23,12,12,12
3712,41,30,29,29,36,19,19,19
3713,22,18,17,17,21,11,10,10
3714,39,22,10,10,36,10,10,10
3715,23,16,15,15,20,13,11,11
3716,29,15,15,15,22,14,14,14
3717,86,11,11,11,58,11,11,11
3718,23,12,12,12,20,11,11,11
3719,33,20,17,17,29,18,16,16
3720,23,12,11,11,22,10,10,10
3721,46,24,23,23,44,13,13,13
3722,33,21,10,10,31,10,10,10
3723,56,14,14,14,53,9,9,9
3724,35,33,30,30,34,16,12,12
3725,18,15,15,15,17,10,11,11
3726,67,40,35,35,57,21,21,21
3727,35,17,17,17,23,15,15,15
3728,34,29,29,29,33,24,20,20
3729,46,22,19,19,36,11,11,11
3730,21,12,12,12,20,10,10,10
3731,39,9,9,9,20,9,9,9
3732,46,13,13,13,45,10,10,10
3733,39,27,26,26,36,17,17,16
3734,47,34,32,32,44,27,23,23
3735,39,11,11,11,38,10,10,10
3736,37,22,17,17,27,14,12,12
3737,52,34,34,34,49,21,20,20
3738,26,16,16,16,19,12,11,11
3739,36,19,18,18,35,14,13,13
3740,23,12,12,12,20,12,12,12
3741,33,24,22,22,32,17,15,15
3742,48,11,12,11,44,10,10,10
3743,17,14,13,13,16,10,10,10
