,GCC_O0,GCC_O1,GCC_O2,GCC_O3,LLVM_O0,LLVM_O1,LLVM_O2,LLVM_O3
7190,"{'nodes': 253, 'edges': 416}","{'nodes': 162, 'edges': 286}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 255, 'edges': 416}","{'nodes': 17, 'edges': 22}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
7191,"{'nodes': 227, 'edges': 388}","{'nodes': 258, 'edges': 462}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 233, 'edges': 393}","{'nodes': 23, 'edges': 34}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
7192,"{'nodes': 283, 'edges': 450}","{'nodes': 87, 'edges': 143}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 334, 'edges': 524}","{'nodes': 14, 'edges': 19}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
7193,"{'nodes': 2284, 'edges': 3558}","{'nodes': 273, 'edges': 502}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 2286, 'edges': 3555}","{'nodes': 45, 'edges': 62}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
7194,"{'nodes': 1304, 'edges': 2030}","{'nodes': 218, 'edges': 396}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 1371, 'edges': 2121}","{'nodes': 20, 'edges': 25}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
7195,"{'nodes': 55, 'edges': 84}","{'nodes': 36, 'edges': 55}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 56, 'edges': 84}","{'nodes': 13, 'edges': 18}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
7196,"{'nodes': 817, 'edges': 1255}","{'nodes': 30, 'edges': 45}","{'nodes': 23, 'edges': 33}","{'nodes': 23, 'edges': 33}","{'nodes': 792, 'edges': 1210}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}"
7197,"{'nodes': 915, 'edges': 1416}","{'nodes': 11, 'edges': 14}","{'nodes': 11, 'edges': 14}","{'nodes': 11, 'edges': 12}","{'nodes': 866, 'edges': 1341}","{'nodes': 21, 'edges': 34}","{'nodes': 11, 'edges': 12}","{'nodes': 11, 'edges': 12}"
7198,"{'nodes': 890, 'edges': 1407}","{'nodes': 156, 'edges': 275}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 857, 'edges': 1356}","{'nodes': 18, 'edges': 23}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
7199,"{'nodes': 1222, 'edges': 1900}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 1162, 'edges': 1805}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}"
7200,"{'nodes': 777, 'edges': 1219}","{'nodes': 43, 'edges': 62}","{'nodes': 29, 'edges': 41}","{'nodes': 28, 'edges': 38}","{'nodes': 777, 'edges': 1199}","{'nodes': 35, 'edges': 53}","{'nodes': 26, 'edges': 34}","{'nodes': 26, 'edges': 34}"
7201,"{'nodes': 31, 'edges': 44}","{'nodes': 11, 'edges': 14}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 31, 'edges': 44}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}"
7202,"{'nodes': 1222, 'edges': 1921}","{'nodes': 373, 'edges': 691}","{'nodes': 6, 'edges': 5}","{'nodes': 6, 'edges': 5}","{'nodes': 1359, 'edges': 2133}","{'nodes': 42, 'edges': 50}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
7203,"{'nodes': 1399, 'edges': 2185}","{'nodes': 159, 'edges': 281}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 1417, 'edges': 2217}","{'nodes': 45, 'edges': 58}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
7204,"{'nodes': 2444, 'edges': 3902}","{'nodes': 161, 'edges': 250}","{'nodes': 56, 'edges': 79}","{'nodes': 56, 'edges': 79}","{'nodes': 2286, 'edges': 3620}","{'nodes': 23, 'edges': 34}","{'nodes': 28, 'edges': 41}","{'nodes': 21, 'edges': 30}"
7205,"{'nodes': 107, 'edges': 168}","{'nodes': 54, 'edges': 88}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 108, 'edges': 168}","{'nodes': 14, 'edges': 19}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
7206,"{'nodes': 1120, 'edges': 1733}","{'nodes': 12, 'edges': 14}","{'nodes': 12, 'edges': 14}","{'nodes': 12, 'edges': 14}","{'nodes': 1517, 'edges': 2298}","{'nodes': 10, 'edges': 11}","{'nodes': 10, 'edges': 11}","{'nodes': 10, 'edges': 11}"
7207,"{'nodes': 1893, 'edges': 2947}","{'nodes': 349, 'edges': 646}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 1912, 'edges': 2970}","{'nodes': 24, 'edges': 29}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
7208,"{'nodes': 579, 'edges': 916}","{'nodes': 123, 'edges': 209}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 579, 'edges': 909}","{'nodes': 19, 'edges': 28}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
7209,"{'nodes': 1796, 'edges': 2855}","{'nodes': 134, 'edges': 233}","{'nodes': 6, 'edges': 5}","{'nodes': 6, 'edges': 5}","{'nodes': 2497, 'edges': 4014}","{'nodes': 31, 'edges': 44}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
7210,"{'nodes': 175, 'edges': 268}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 177, 'edges': 270}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}"
7211,"{'nodes': 1215, 'edges': 1892}","{'nodes': 162, 'edges': 281}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 1447, 'edges': 2244}","{'nodes': 16, 'edges': 21}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
7212,"{'nodes': 567, 'edges': 892}","{'nodes': 197, 'edges': 351}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 677, 'edges': 1058}","{'nodes': 25, 'edges': 38}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
7213,"{'nodes': 36, 'edges': 53}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 44, 'edges': 63}","{'nodes': 11, 'edges': 14}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}"
7214,"{'nodes': 283, 'edges': 467}","{'nodes': 255, 'edges': 457}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 310, 'edges': 497}","{'nodes': 30, 'edges': 51}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
7215,"{'nodes': 1110, 'edges': 1690}","{'nodes': 187, 'edges': 312}","{'nodes': 6, 'edges': 5}","{'nodes': 6, 'edges': 5}","{'nodes': 1216, 'edges': 1799}","{'nodes': 31, 'edges': 44}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
7216,"{'nodes': 731, 'edges': 1150}","{'nodes': 196, 'edges': 356}","{'nodes': 6, 'edges': 5}","{'nodes': 6, 'edges': 5}","{'nodes': 718, 'edges': 1129}","{'nodes': 20, 'edges': 25}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
7217,"{'nodes': 216, 'edges': 368}","{'nodes': 352, 'edges': 653}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 222, 'edges': 374}","{'nodes': 26, 'edges': 33}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
7218,"{'nodes': 1299, 'edges': 2006}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 1721, 'edges': 2654}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}"
7219,"{'nodes': 1562, 'edges': 2400}","{'nodes': 45, 'edges': 68}","{'nodes': 31, 'edges': 44}","{'nodes': 31, 'edges': 44}","{'nodes': 1794, 'edges': 2764}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}"
7220,"{'nodes': 1576, 'edges': 2535}","{'nodes': 308, 'edges': 567}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 1585, 'edges': 2515}","{'nodes': 35, 'edges': 46}","{'nodes': 6, 'edges': 5}","{'nodes': 6, 'edges': 5}"
7221,"{'nodes': 398, 'edges': 626}","{'nodes': 120, 'edges': 207}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 417, 'edges': 643}","{'nodes': 19, 'edges': 28}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
7222,"{'nodes': 1171, 'edges': 1799}","{'nodes': 80, 'edges': 135}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 1129, 'edges': 1732}","{'nodes': 22, 'edges': 29}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
7223,"{'nodes': 3005, 'edges': 4690}","{'nodes': 160, 'edges': 283}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 2914, 'edges': 4556}","{'nodes': 17, 'edges': 22}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
7224,"{'nodes': 1640, 'edges': 2574}","{'nodes': 226, 'edges': 402}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 1633, 'edges': 2560}","{'nodes': 22, 'edges': 29}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
7225,"{'nodes': 179, 'edges': 288}","{'nodes': 106, 'edges': 181}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 181, 'edges': 289}","{'nodes': 15, 'edges': 20}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
7226,"{'nodes': 915, 'edges': 1400}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 978, 'edges': 1489}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}"
7227,"{'nodes': 929, 'edges': 1400}","{'nodes': 41, 'edges': 55}","{'nodes': 21, 'edges': 25}","{'nodes': 21, 'edges': 25}","{'nodes': 1095, 'edges': 1629}","{'nodes': 30, 'edges': 39}","{'nodes': 17, 'edges': 20}","{'nodes': 17, 'edges': 20}"
7228,"{'nodes': 458, 'edges': 705}","{'nodes': 96, 'edges': 165}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 456, 'edges': 690}","{'nodes': 15, 'edges': 20}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
7229,"{'nodes': 60, 'edges': 93}","{'nodes': 42, 'edges': 66}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 61, 'edges': 93}","{'nodes': 13, 'edges': 18}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
7230,"{'nodes': 2859, 'edges': 4539}","{'nodes': 360, 'edges': 649}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 2934, 'edges': 4691}","{'nodes': 47, 'edges': 59}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
7231,"{'nodes': 587, 'edges': 908}","{'nodes': 167, 'edges': 299}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 572, 'edges': 868}","{'nodes': 23, 'edges': 30}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
7232,"{'nodes': 85, 'edges': 121}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 92, 'edges': 128}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}"
7233,"{'nodes': 598, 'edges': 919}","{'nodes': 105, 'edges': 183}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 631, 'edges': 967}","{'nodes': 22, 'edges': 33}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
7234,"{'nodes': 1435, 'edges': 2233}","{'nodes': 35, 'edges': 55}","{'nodes': 27, 'edges': 40}","{'nodes': 23, 'edges': 33}","{'nodes': 1473, 'edges': 2284}","{'nodes': 32, 'edges': 50}","{'nodes': 22, 'edges': 30}","{'nodes': 21, 'edges': 29}"
7235,"{'nodes': 973, 'edges': 1541}","{'nodes': 190, 'edges': 334}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 961, 'edges': 1519}","{'nodes': 29, 'edges': 38}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
7236,"{'nodes': 238, 'edges': 382}","{'nodes': 132, 'edges': 231}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 461, 'edges': 706}","{'nodes': 16, 'edges': 21}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
7237,"{'nodes': 701, 'edges': 1068}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 686, 'edges': 1044}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}"
7238,"{'nodes': 681, 'edges': 1065}","{'nodes': 119, 'edges': 183}","{'nodes': 37, 'edges': 48}","{'nodes': 18, 'edges': 22}","{'nodes': 713, 'edges': 1098}","{'nodes': 14, 'edges': 17}","{'nodes': 14, 'edges': 17}","{'nodes': 14, 'edges': 17}"
7239,"{'nodes': 740, 'edges': 1138}","{'nodes': 42, 'edges': 66}","{'nodes': 6, 'edges': 5}","{'nodes': 6, 'edges': 5}","{'nodes': 296, 'edges': 450}","{'nodes': 17, 'edges': 24}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
7240,"{'nodes': 811, 'edges': 1285}","{'nodes': 129, 'edges': 225}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 886, 'edges': 1396}","{'nodes': 16, 'edges': 21}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
7241,"{'nodes': 2401, 'edges': 3726}","{'nodes': 134, 'edges': 235}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 2374, 'edges': 3680}","{'nodes': 23, 'edges': 30}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
7242,"{'nodes': 301, 'edges': 453}","{'nodes': 31, 'edges': 44}","{'nodes': 25, 'edges': 36}","{'nodes': 25, 'edges': 36}","{'nodes': 1021, 'edges': 1593}","{'nodes': 17, 'edges': 22}","{'nodes': 16, 'edges': 21}","{'nodes': 16, 'edges': 21}"
7243,"{'nodes': 145, 'edges': 216}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 138, 'edges': 206}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}"
7244,"{'nodes': 2220, 'edges': 3407}","{'nodes': 11, 'edges': 14}","{'nodes': 11, 'edges': 14}","{'nodes': 9, 'edges': 10}","{'nodes': 2357, 'edges': 3637}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}"
7245,"{'nodes': 372, 'edges': 577}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 357, 'edges': 552}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}"
7246,"{'nodes': 597, 'edges': 912}","{'nodes': 16, 'edges': 24}","{'nodes': 17, 'edges': 26}","{'nodes': 11, 'edges': 12}","{'nodes': 592, 'edges': 904}","{'nodes': 19, 'edges': 30}","{'nodes': 11, 'edges': 12}","{'nodes': 11, 'edges': 12}"
7247,"{'nodes': 1695, 'edges': 2681}","{'nodes': 344, 'edges': 614}","{'nodes': 6, 'edges': 5}","{'nodes': 7, 'edges': 6}","{'nodes': 2330, 'edges': 3619}","{'nodes': 23, 'edges': 28}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
7248,"{'nodes': 1454, 'edges': 2288}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 1399, 'edges': 2194}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}"
7249,"{'nodes': 1679, 'edges': 2625}","{'nodes': 269, 'edges': 466}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 1725, 'edges': 2661}","{'nodes': 35, 'edges': 46}","{'nodes': 6, 'edges': 5}","{'nodes': 6, 'edges': 5}"
7250,"{'nodes': 641, 'edges': 1011}","{'nodes': 138, 'edges': 242}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 627, 'edges': 983}","{'nodes': 17, 'edges': 22}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
7251,"{'nodes': 1900, 'edges': 2952}","{'nodes': 145, 'edges': 255}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 1782, 'edges': 2771}","{'nodes': 17, 'edges': 22}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
7252,"{'nodes': 734, 'edges': 1088}","{'nodes': 14, 'edges': 17}","{'nodes': 13, 'edges': 15}","{'nodes': 13, 'edges': 15}","{'nodes': 750, 'edges': 1079}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}"
7253,"{'nodes': 982, 'edges': 1514}","{'nodes': 27, 'edges': 41}","{'nodes': 14, 'edges': 17}","{'nodes': 14, 'edges': 17}","{'nodes': 946, 'edges': 1457}","{'nodes': 14, 'edges': 17}","{'nodes': 14, 'edges': 17}","{'nodes': 14, 'edges': 17}"
7254,"{'nodes': 2044, 'edges': 3191}","{'nodes': 156, 'edges': 275}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 2157, 'edges': 3360}","{'nodes': 17, 'edges': 22}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
7255,"{'nodes': 1332, 'edges': 2090}","{'nodes': 74, 'edges': 115}","{'nodes': 44, 'edges': 66}","{'nodes': 37, 'edges': 58}","{'nodes': 1326, 'edges': 2083}","{'nodes': 10, 'edges': 11}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}"
7256,"{'nodes': 839, 'edges': 1280}","{'nodes': 24, 'edges': 34}","{'nodes': 27, 'edges': 38}","{'nodes': 98, 'edges': 147}","{'nodes': 792, 'edges': 1206}","{'nodes': 25, 'edges': 38}","{'nodes': 87, 'edges': 126}","{'nodes': 82, 'edges': 119}"
7257,"{'nodes': 988, 'edges': 1567}","{'nodes': 294, 'edges': 525}","{'nodes': 6, 'edges': 5}","{'nodes': 7, 'edges': 6}","{'nodes': 946, 'edges': 1503}","{'nodes': 50, 'edges': 72}","{'nodes': 6, 'edges': 5}","{'nodes': 7, 'edges': 6}"
7258,"{'nodes': 486, 'edges': 781}","{'nodes': 31, 'edges': 45}","{'nodes': 13, 'edges': 16}","{'nodes': 13, 'edges': 16}","{'nodes': 458, 'edges': 733}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}"
7259,"{'nodes': 227, 'edges': 350}","{'nodes': 44, 'edges': 70}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 222, 'edges': 340}","{'nodes': 13, 'edges': 18}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
7260,"{'nodes': 770, 'edges': 1186}","{'nodes': 13, 'edges': 16}","{'nodes': 15, 'edges': 19}","{'nodes': 15, 'edges': 19}","{'nodes': 739, 'edges': 1141}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}"
7261,"{'nodes': 1079, 'edges': 1659}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 1005, 'edges': 1546}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}"
7262,"{'nodes': 1287, 'edges': 1987}","{'nodes': 11, 'edges': 12}","{'nodes': 11, 'edges': 12}","{'nodes': 11, 'edges': 12}","{'nodes': 1364, 'edges': 2092}","{'nodes': 11, 'edges': 12}","{'nodes': 11, 'edges': 12}","{'nodes': 11, 'edges': 12}"
7263,"{'nodes': 1506, 'edges': 2240}","{'nodes': 135, 'edges': 197}","{'nodes': 95, 'edges': 140}","{'nodes': 93, 'edges': 136}","{'nodes': 1804, 'edges': 2630}","{'nodes': 33, 'edges': 49}","{'nodes': 16, 'edges': 21}","{'nodes': 16, 'edges': 21}"
7264,"{'nodes': 1512, 'edges': 2384}","{'nodes': 393, 'edges': 730}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 1447, 'edges': 2282}","{'nodes': 31, 'edges': 40}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
7265,"{'nodes': 435, 'edges': 670}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 490, 'edges': 751}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}"
7266,"{'nodes': 758, 'edges': 1197}","{'nodes': 11, 'edges': 14}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 1102, 'edges': 1735}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}"
7267,"{'nodes': 343, 'edges': 563}","{'nodes': 206, 'edges': 366}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 351, 'edges': 571}","{'nodes': 19, 'edges': 24}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
7268,"{'nodes': 2205, 'edges': 3420}","{'nodes': 370, 'edges': 684}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 2251, 'edges': 3494}","{'nodes': 25, 'edges': 30}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
7269,"{'nodes': 762, 'edges': 1213}","{'nodes': 53, 'edges': 79}","{'nodes': 48, 'edges': 72}","{'nodes': 54, 'edges': 81}","{'nodes': 733, 'edges': 1165}","{'nodes': 28, 'edges': 42}","{'nodes': 13, 'edges': 16}","{'nodes': 20, 'edges': 27}"
7270,"{'nodes': 1171, 'edges': 1841}","{'nodes': 275, 'edges': 506}","{'nodes': 6, 'edges': 5}","{'nodes': 6, 'edges': 5}","{'nodes': 1297, 'edges': 2025}","{'nodes': 39, 'edges': 48}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
7271,"{'nodes': 1914, 'edges': 2998}","{'nodes': 15, 'edges': 20}","{'nodes': 12, 'edges': 15}","{'nodes': 12, 'edges': 15}","{'nodes': 2237, 'edges': 3502}","{'nodes': 10, 'edges': 11}","{'nodes': 10, 'edges': 11}","{'nodes': 10, 'edges': 11}"
7272,"{'nodes': 592, 'edges': 898}","{'nodes': 31, 'edges': 44}","{'nodes': 30, 'edges': 44}","{'nodes': 25, 'edges': 33}","{'nodes': 640, 'edges': 954}","{'nodes': 23, 'edges': 38}","{'nodes': 15, 'edges': 18}","{'nodes': 15, 'edges': 18}"
7273,"{'nodes': 357, 'edges': 578}","{'nodes': 84, 'edges': 143}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 337, 'edges': 539}","{'nodes': 15, 'edges': 20}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
7274,"{'nodes': 701, 'edges': 1119}","{'nodes': 340, 'edges': 611}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 721, 'edges': 1143}","{'nodes': 38, 'edges': 61}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
7275,"{'nodes': 732, 'edges': 1101}","{'nodes': 25, 'edges': 32}","{'nodes': 25, 'edges': 32}","{'nodes': 25, 'edges': 32}","{'nodes': 754, 'edges': 1109}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}"
7276,"{'nodes': 687, 'edges': 1051}","{'nodes': 13, 'edges': 18}","{'nodes': 13, 'edges': 18}","{'nodes': 15, 'edges': 22}","{'nodes': 2210, 'edges': 3525}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}","{'nodes': 9, 'edges': 10}"
7277,"{'nodes': 2349, 'edges': 3642}","{'nodes': 230, 'edges': 412}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 2292, 'edges': 3548}","{'nodes': 25, 'edges': 34}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
7278,"{'nodes': 69, 'edges': 104}","{'nodes': 11, 'edges': 14}","{'nodes': 11, 'edges': 14}","{'nodes': 10, 'edges': 11}","{'nodes': 81, 'edges': 117}","{'nodes': 19, 'edges': 30}","{'nodes': 10, 'edges': 11}","{'nodes': 10, 'edges': 11}"
7279,"{'nodes': 565, 'edges': 877}","{'nodes': 87, 'edges': 149}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 556, 'edges': 852}","{'nodes': 21, 'edges': 30}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
7280,"{'nodes': 1732, 'edges': 2660}","{'nodes': 93, 'edges': 152}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 2086, 'edges': 3159}","{'nodes': 20, 'edges': 27}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
7281,"{'nodes': 145, 'edges': 243}","{'nodes': 212, 'edges': 387}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}","{'nodes': 146, 'edges': 243}","{'nodes': 19, 'edges': 24}","{'nodes': 7, 'edges': 6}","{'nodes': 7, 'edges': 6}"
